chasingAgents,pullingAgents,action,prior,state,nextState,policyLikelihood,transitionLikelihood,posterior,marginalizedPosterior,normalizedPosterior
"('wolf', 'sheep', 'master')","('pulled', 'noPull', 'pulled')","((0, 1), (0, 1), (-1, 0))",0.015624999999999993,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.050625,0.0,0.0,8.789062499999994e-05,0.01562500000000001
"('wolf', 'sheep', 'master')","('pulled', 'noPull', 'pulled')","((0, 1), (0, 1), (1, 0))",0.015624999999999993,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.050625,0.0,0.0,8.789062499999994e-05,0.01562500000000001
"('wolf', 'sheep', 'master')","('pulled', 'noPull', 'pulled')","((0, 1), (0, 1), (0, 1))",0.015624999999999993,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.050625,0.0,0.0,8.789062499999994e-05,0.01562500000000001
"('wolf', 'sheep', 'master')","('pulled', 'noPull', 'pulled')","((0, 1), (0, 1), (0, -1))",0.015624999999999993,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.050625,0.0,0.0,8.789062499999994e-05,0.01562500000000001
"('wolf', 'sheep', 'master')","('pulled', 'noPull', 'pulled')","((0, 1), (0, -1), (-1, 0))",0.015624999999999993,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,8.789062499999994e-05,0.01562500000000001
"('wolf', 'sheep', 'master')","('pulled', 'noPull', 'pulled')","((0, 1), (0, -1), (1, 0))",0.015624999999999993,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,8.789062499999994e-05,0.01562500000000001
"('wolf', 'sheep', 'master')","('pulled', 'noPull', 'pulled')","((0, 1), (0, -1), (0, 1))",0.015624999999999993,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,8.789062499999994e-05,0.01562500000000001
"('wolf', 'sheep', 'master')","('pulled', 'noPull', 'pulled')","((0, 1), (0, -1), (0, -1))",0.015624999999999993,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,8.789062499999994e-05,0.01562500000000001
"('wolf', 'sheep', 'master')","('pulled', 'noPull', 'pulled')","((0, -1), (-1, 0), (-1, 0))",0.015624999999999993,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,8.789062499999994e-05,0.01562500000000001
"('wolf', 'sheep', 'master')","('pulled', 'noPull', 'pulled')","((0, -1), (-1, 0), (1, 0))",0.015624999999999993,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,8.789062499999994e-05,0.01562500000000001
"('wolf', 'sheep', 'master')","('pulled', 'noPull', 'pulled')","((0, -1), (-1, 0), (0, 1))",0.015624999999999993,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,8.789062499999994e-05,0.01562500000000001
"('wolf', 'sheep', 'master')","('pulled', 'noPull', 'pulled')","((0, -1), (-1, 0), (0, -1))",0.015624999999999993,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,8.789062499999994e-05,0.01562500000000001
"('wolf', 'sheep', 'master')","('pulled', 'noPull', 'pulled')","((0, -1), (1, 0), (-1, 0))",0.015624999999999993,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.0006249999999999997,0.0,0.0,8.789062499999994e-05,0.01562500000000001
"('wolf', 'sheep', 'master')","('pulled', 'noPull', 'pulled')","((0, -1), (1, 0), (1, 0))",0.015624999999999993,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.0006249999999999997,0.0,0.0,8.789062499999994e-05,0.01562500000000001
"('wolf', 'sheep', 'master')","('pulled', 'noPull', 'pulled')","((0, -1), (1, 0), (0, 1))",0.015624999999999993,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.0006249999999999997,0.0,0.0,8.789062499999994e-05,0.01562500000000001
"('wolf', 'sheep', 'master')","('pulled', 'noPull', 'pulled')","((0, -1), (1, 0), (0, -1))",0.015624999999999993,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.0006249999999999997,0.0,0.0,8.789062499999994e-05,0.01562500000000001
"('wolf', 'sheep', 'master')","('pulled', 'noPull', 'pulled')","((0, -1), (0, 1), (-1, 0))",0.015624999999999993,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,8.789062499999994e-05,0.01562500000000001
"('wolf', 'sheep', 'master')","('pulled', 'noPull', 'pulled')","((0, -1), (0, 1), (1, 0))",0.015624999999999993,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,8.789062499999994e-05,0.01562500000000001
"('wolf', 'sheep', 'master')","('pulled', 'noPull', 'pulled')","((0, -1), (0, 1), (0, 1))",0.015624999999999993,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,8.789062499999994e-05,0.01562500000000001
"('wolf', 'sheep', 'master')","('pulled', 'noPull', 'pulled')","((0, -1), (0, 1), (0, -1))",0.015624999999999993,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,8.789062499999994e-05,0.01562500000000001
"('wolf', 'sheep', 'master')","('pulled', 'noPull', 'pulled')","((0, -1), (0, -1), (-1, 0))",0.015624999999999993,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.0006249999999999997,0.0,0.0,8.789062499999994e-05,0.01562500000000001
"('wolf', 'sheep', 'master')","('pulled', 'noPull', 'pulled')","((0, -1), (0, -1), (1, 0))",0.015624999999999993,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.0006249999999999997,0.0,0.0,8.789062499999994e-05,0.01562500000000001
"('wolf', 'sheep', 'master')","('pulled', 'noPull', 'pulled')","((0, -1), (0, -1), (0, 1))",0.015624999999999993,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.0006249999999999997,0.0,0.0,8.789062499999994e-05,0.01562500000000001
"('wolf', 'sheep', 'master')","('pulled', 'noPull', 'pulled')","((0, -1), (0, -1), (0, -1))",0.015624999999999993,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.0006249999999999997,0.0,0.0,8.789062499999994e-05,0.01562500000000001
"('wolf', 'sheep', 'master')","('pulled', 'pulled', 'noPull')","((-1, 0), (-1, 0), (-1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.050625,0.0,0.0,0.0,0.0
"('wolf', 'sheep', 'master')","('pulled', 'pulled', 'noPull')","((-1, 0), (-1, 0), (1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.050625,0.0,0.0,0.0,0.0
"('wolf', 'sheep', 'master')","('pulled', 'pulled', 'noPull')","((-1, 0), (-1, 0), (0, 1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.050625,0.0,0.0,0.0,0.0
"('wolf', 'sheep', 'master')","('pulled', 'pulled', 'noPull')","((-1, 0), (-1, 0), (0, -1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.050625,0.0,0.0,0.0,0.0
"('wolf', 'sheep', 'master')","('pulled', 'pulled', 'noPull')","((-1, 0), (1, 0), (-1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('wolf', 'sheep', 'master')","('pulled', 'pulled', 'noPull')","((-1, 0), (1, 0), (1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('wolf', 'sheep', 'master')","('pulled', 'pulled', 'noPull')","((-1, 0), (1, 0), (0, 1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('wolf', 'sheep', 'master')","('pulled', 'pulled', 'noPull')","((-1, 0), (1, 0), (0, -1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('wolf', 'sheep', 'master')","('pulled', 'pulled', 'noPull')","((-1, 0), (0, 1), (-1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.050625,0.0,0.0,0.0,0.0
"('wolf', 'sheep', 'master')","('pulled', 'pulled', 'noPull')","((-1, 0), (0, 1), (1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.050625,0.0,0.0,0.0,0.0
"('wolf', 'sheep', 'master')","('pulled', 'pulled', 'noPull')","((-1, 0), (0, 1), (0, 1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.050625,0.0,0.0,0.0,0.0
"('wolf', 'sheep', 'master')","('pulled', 'pulled', 'noPull')","((-1, 0), (0, 1), (0, -1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.050625,0.0,0.0,0.0,0.0
"('wolf', 'sheep', 'master')","('pulled', 'pulled', 'noPull')","((-1, 0), (0, -1), (-1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('wolf', 'sheep', 'master')","('pulled', 'pulled', 'noPull')","((-1, 0), (0, -1), (1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('wolf', 'sheep', 'master')","('pulled', 'pulled', 'noPull')","((-1, 0), (0, -1), (0, 1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('wolf', 'sheep', 'master')","('pulled', 'pulled', 'noPull')","((-1, 0), (0, -1), (0, -1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('wolf', 'sheep', 'master')","('pulled', 'pulled', 'noPull')","((1, 0), (-1, 0), (-1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('wolf', 'sheep', 'master')","('pulled', 'pulled', 'noPull')","((1, 0), (-1, 0), (1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('wolf', 'sheep', 'master')","('pulled', 'pulled', 'noPull')","((1, 0), (-1, 0), (0, 1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('wolf', 'sheep', 'master')","('pulled', 'pulled', 'noPull')","((1, 0), (-1, 0), (0, -1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('wolf', 'sheep', 'master')","('pulled', 'pulled', 'noPull')","((1, 0), (1, 0), (-1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.0006249999999999997,0.0,0.0,0.0,0.0
"('wolf', 'sheep', 'master')","('pulled', 'pulled', 'noPull')","((1, 0), (1, 0), (1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.0006249999999999997,0.0,0.0,0.0,0.0
"('wolf', 'sheep', 'master')","('pulled', 'pulled', 'noPull')","((1, 0), (1, 0), (0, 1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.0006249999999999997,0.0,0.0,0.0,0.0
"('wolf', 'sheep', 'master')","('pulled', 'pulled', 'noPull')","((1, 0), (1, 0), (0, -1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.0006249999999999997,0.0,0.0,0.0,0.0
"('wolf', 'sheep', 'master')","('pulled', 'pulled', 'noPull')","((1, 0), (0, 1), (-1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('wolf', 'sheep', 'master')","('pulled', 'pulled', 'noPull')","((1, 0), (0, 1), (1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('wolf', 'sheep', 'master')","('pulled', 'pulled', 'noPull')","((1, 0), (0, 1), (0, 1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('wolf', 'sheep', 'master')","('pulled', 'pulled', 'noPull')","((1, 0), (0, 1), (0, -1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('wolf', 'sheep', 'master')","('pulled', 'pulled', 'noPull')","((1, 0), (0, -1), (-1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.0006249999999999997,0.0,0.0,0.0,0.0
"('wolf', 'sheep', 'master')","('pulled', 'pulled', 'noPull')","((1, 0), (0, -1), (1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.0006249999999999997,0.0,0.0,0.0,0.0
"('wolf', 'sheep', 'master')","('pulled', 'pulled', 'noPull')","((1, 0), (0, -1), (0, 1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.0006249999999999997,0.0,0.0,0.0,0.0
"('wolf', 'sheep', 'master')","('pulled', 'pulled', 'noPull')","((1, 0), (0, -1), (0, -1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.0006249999999999997,0.0,0.0,0.0,0.0
"('wolf', 'sheep', 'master')","('pulled', 'pulled', 'noPull')","((0, 1), (-1, 0), (-1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.050625,0.0,0.0,0.0,0.0
"('wolf', 'sheep', 'master')","('pulled', 'pulled', 'noPull')","((0, 1), (-1, 0), (1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.050625,0.0,0.0,0.0,0.0
"('wolf', 'sheep', 'master')","('pulled', 'pulled', 'noPull')","((0, 1), (-1, 0), (0, 1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.050625,0.0,0.0,0.0,0.0
"('wolf', 'sheep', 'master')","('pulled', 'pulled', 'noPull')","((0, 1), (-1, 0), (0, -1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.050625,0.0,0.0,0.0,0.0
"('wolf', 'sheep', 'master')","('pulled', 'pulled', 'noPull')","((0, 1), (1, 0), (-1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('wolf', 'sheep', 'master')","('pulled', 'pulled', 'noPull')","((0, 1), (1, 0), (1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('wolf', 'sheep', 'master')","('pulled', 'pulled', 'noPull')","((0, 1), (1, 0), (0, 1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('wolf', 'sheep', 'master')","('pulled', 'pulled', 'noPull')","((0, 1), (1, 0), (0, -1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('wolf', 'sheep', 'master')","('pulled', 'pulled', 'noPull')","((0, 1), (0, 1), (-1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.050625,0.0,0.0,0.0,0.0
"('wolf', 'sheep', 'master')","('pulled', 'pulled', 'noPull')","((0, 1), (0, 1), (1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.050625,0.0,0.0,0.0,0.0
"('wolf', 'sheep', 'master')","('pulled', 'pulled', 'noPull')","((0, 1), (0, 1), (0, 1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.050625,0.0,0.0,0.0,0.0
"('wolf', 'sheep', 'master')","('pulled', 'pulled', 'noPull')","((0, 1), (0, 1), (0, -1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.050625,0.0,0.0,0.0,0.0
"('wolf', 'sheep', 'master')","('pulled', 'pulled', 'noPull')","((0, 1), (0, -1), (-1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('wolf', 'sheep', 'master')","('pulled', 'pulled', 'noPull')","((0, 1), (0, -1), (1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('wolf', 'sheep', 'master')","('pulled', 'pulled', 'noPull')","((0, 1), (0, -1), (0, 1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('wolf', 'sheep', 'master')","('pulled', 'pulled', 'noPull')","((0, 1), (0, -1), (0, -1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('wolf', 'sheep', 'master')","('pulled', 'pulled', 'noPull')","((0, -1), (-1, 0), (-1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('wolf', 'sheep', 'master')","('pulled', 'pulled', 'noPull')","((0, -1), (-1, 0), (1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('wolf', 'sheep', 'master')","('pulled', 'pulled', 'noPull')","((0, -1), (-1, 0), (0, 1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('wolf', 'sheep', 'master')","('pulled', 'pulled', 'noPull')","((0, -1), (-1, 0), (0, -1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('wolf', 'sheep', 'master')","('pulled', 'pulled', 'noPull')","((0, -1), (1, 0), (-1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.0006249999999999997,0.0,0.0,0.0,0.0
"('wolf', 'sheep', 'master')","('pulled', 'pulled', 'noPull')","((0, -1), (1, 0), (1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.0006249999999999997,0.0,0.0,0.0,0.0
"('wolf', 'sheep', 'master')","('pulled', 'pulled', 'noPull')","((0, -1), (1, 0), (0, 1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.0006249999999999997,0.5,0.0,0.0,0.0
"('wolf', 'sheep', 'master')","('pulled', 'pulled', 'noPull')","((0, -1), (1, 0), (0, -1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.0006249999999999997,0.0,0.0,0.0,0.0
"('wolf', 'sheep', 'master')","('pulled', 'pulled', 'noPull')","((0, -1), (0, 1), (-1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('wolf', 'sheep', 'master')","('pulled', 'pulled', 'noPull')","((0, -1), (0, 1), (1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('wolf', 'sheep', 'master')","('pulled', 'pulled', 'noPull')","((0, -1), (0, 1), (0, 1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('wolf', 'sheep', 'master')","('pulled', 'pulled', 'noPull')","((0, -1), (0, 1), (0, -1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.005624999999999999,0.0,0.0,0.0,0.0
"('wolf', 'sheep', 'master')","('pulled', 'pulled', 'noPull')","((0, -1), (0, -1), (-1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.0006249999999999997,0.0,0.0,0.0,0.0
"('wolf', 'sheep', 'master')","('pulled', 'pulled', 'noPull')","((0, -1), (0, -1), (1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.0006249999999999997,0.0,0.0,0.0,0.0
"('wolf', 'sheep', 'master')","('pulled', 'pulled', 'noPull')","((0, -1), (0, -1), (0, 1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.0006249999999999997,0.0,0.0,0.0,0.0
"('wolf', 'sheep', 'master')","('pulled', 'pulled', 'noPull')","((0, -1), (0, -1), (0, -1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.0006249999999999997,0.0,0.0,0.0,0.0
"('wolf', 'master', 'sheep')","('noPull', 'pulled', 'pulled')","((-1, 0), (-1, 0), (-1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.00027777777777777767,0.0,0.0,0.0,0.0
"('wolf', 'master', 'sheep')","('noPull', 'pulled', 'pulled')","((-1, 0), (-1, 0), (1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.00027777777777777767,0.0,0.0,0.0,0.0
"('wolf', 'master', 'sheep')","('noPull', 'pulled', 'pulled')","((-1, 0), (-1, 0), (0, 1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.00027777777777777767,0.0,0.0,0.0,0.0
"('wolf', 'master', 'sheep')","('noPull', 'pulled', 'pulled')","((-1, 0), (-1, 0), (0, -1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.007499999999999999,0.0,0.0,0.0,0.0
"('wolf', 'master', 'sheep')","('noPull', 'pulled', 'pulled')","((-1, 0), (1, 0), (-1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.00027777777777777767,0.0,0.0,0.0,0.0
"('wolf', 'master', 'sheep')","('noPull', 'pulled', 'pulled')","((-1, 0), (1, 0), (1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.00027777777777777767,0.0,0.0,0.0,0.0
"('wolf', 'master', 'sheep')","('noPull', 'pulled', 'pulled')","((-1, 0), (1, 0), (0, 1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.00027777777777777767,0.0,0.0,0.0,0.0
"('wolf', 'master', 'sheep')","('noPull', 'pulled', 'pulled')","((-1, 0), (1, 0), (0, -1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.007499999999999999,0.0,0.0,0.0,0.0
"('wolf', 'master', 'sheep')","('noPull', 'pulled', 'pulled')","((-1, 0), (0, 1), (-1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.00027777777777777767,0.0,0.0,0.0,0.0
"('wolf', 'master', 'sheep')","('noPull', 'pulled', 'pulled')","((-1, 0), (0, 1), (1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.00027777777777777767,0.0,0.0,0.0,0.0
"('wolf', 'master', 'sheep')","('noPull', 'pulled', 'pulled')","((-1, 0), (0, 1), (0, 1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.00027777777777777767,0.0,0.0,0.0,0.0
"('wolf', 'master', 'sheep')","('noPull', 'pulled', 'pulled')","((-1, 0), (0, 1), (0, -1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.007499999999999999,0.0,0.0,0.0,0.0
"('wolf', 'master', 'sheep')","('noPull', 'pulled', 'pulled')","((-1, 0), (0, -1), (-1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.00027777777777777767,0.0,0.0,0.0,0.0
"('wolf', 'master', 'sheep')","('noPull', 'pulled', 'pulled')","((-1, 0), (0, -1), (1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.00027777777777777767,0.0,0.0,0.0,0.0
"('wolf', 'master', 'sheep')","('noPull', 'pulled', 'pulled')","((-1, 0), (0, -1), (0, 1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.00027777777777777767,0.0,0.0,0.0,0.0
"('wolf', 'master', 'sheep')","('noPull', 'pulled', 'pulled')","((-1, 0), (0, -1), (0, -1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.007499999999999999,0.0,0.0,0.0,0.0
"('wolf', 'master', 'sheep')","('noPull', 'pulled', 'pulled')","((1, 0), (-1, 0), (-1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.00027777777777777767,0.0,0.0,0.0,0.0
"('wolf', 'master', 'sheep')","('noPull', 'pulled', 'pulled')","((1, 0), (-1, 0), (1, 0))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.00027777777777777767,0.0,0.0,0.0,0.0
"('wolf', 'master', 'sheep')","('noPull', 'pulled', 'pulled')","((1, 0), (-1, 0), (0, 1))",0.0,"[(10, 5), (9, 7), (10, 3)]","[(9, 4), (10, 7), (10, 4)]",0.00027777777777777767,0.0,0.0,0.0,0.0
